signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
44133,천안시 서북구,7,일요일,1,현지인(a),151301.5,20250601
44133,천안시 서북구,7,일요일,2,외지인(b),112528.5,20250601
44133,천안시 서북구,7,일요일,3,외국인(c),1571.58,20250601
44150,공주시,7,일요일,1,현지인(a),53221.0,20250601
44150,공주시,7,일요일,2,외지인(b),86978.5,20250601
44150,공주시,7,일요일,3,외국인(c),756.0199999999999,20250601
44180,보령시,7,일요일,1,현지인(a),76275.5,20250601
44180,보령시,7,일요일,2,외지인(b),65163.0,20250601
44180,보령시,7,일요일,3,외국인(c),976.3199999999999,20250601
44200,아산시,7,일요일,1,현지인(a),193144.0,20250601
44200,아산시,7,일요일,2,외지인(b),112458.5,20250601
44200,아산시,7,일요일,3,외국인(c),1954.6299999999997,20250601
44210,서산시,7,일요일,1,현지인(a),102525.5,20250601
44210,서산시,7,일요일,2,외지인(b),57561.0,20250601
44210,서산시,7,일요일,3,외국인(c),1155.46,20250601
44230,논산시,7,일요일,1,현지인(a),69471.5,20250601
44230,논산시,7,일요일,2,외지인(b),53455.5,20250601
44230,논산시,7,일요일,3,외국인(c),718.1800000000001,20250601
44250,계룡시,7,일요일,1,현지인(a),25231.5,20250601
44250,계룡시,7,일요일,2,외지인(b),13100.5,20250601
44250,계룡시,7,일요일,3,외국인(c),49.98000000000001,20250601
44270,당진시,7,일요일,1,현지인(a),116396.0,20250601
44270,당진시,7,일요일,2,외지인(b),72845.5,20250601
44270,당진시,7,일요일,3,외국인(c),1548.2700000000002,20250601
44710,금산군,7,일요일,1,현지인(a),35686.0,20250601
44710,금산군,7,일요일,2,외지인(b),40327.0,20250601
44710,금산군,7,일요일,3,외국인(c),435.93,20250601
44760,부여군,7,일요일,1,현지인(a),48744.5,20250601
44760,부여군,7,일요일,2,외지인(b),36879.5,20250601
44760,부여군,7,일요일,3,외국인(c),347.93000000000006,20250601
44770,서천군,7,일요일,1,현지인(a),34391.0,20250601
44770,서천군,7,일요일,2,외지인(b),42686.0,20250601
44770,서천군,7,일요일,3,외국인(c),309.68999999999994,20250601
44790,청양군,7,일요일,1,현지인(a),14458.5,20250601
44790,청양군,7,일요일,2,외지인(b),13485.5,20250601
44790,청양군,7,일요일,3,외국인(c),241.41000000000003,20250601
44800,홍성군,7,일요일,1,현지인(a),59867.5,20250601
44800,홍성군,7,일요일,2,외지인(b),36554.0,20250601
44800,홍성군,7,일요일,3,외국인(c),469.7099999999999,20250601
44810,예산군,7,일요일,1,현지인(a),50694.0,20250601
44810,예산군,7,일요일,2,외지인(b),51327.5,20250601
44810,예산군,7,일요일,3,외국인(c),527.14,20250601
44825,태안군,7,일요일,1,현지인(a),52696.0,20250601
44825,태안군,7,일요일,2,외지인(b),83261.5,20250601
44825,태안군,7,일요일,3,외국인(c),1944.9300000000003,20250601
46110,목포시,7,일요일,1,현지인(a),171143.0,20250601
46110,목포시,7,일요일,2,외지인(b),79579.5,20250601
46110,목포시,7,일요일,3,외국인(c),877.0299999999997,20250601
46130,여수시,7,일요일,1,현지인(a),153569.5,20250601
46130,여수시,7,일요일,2,외지인(b),83601.0,20250601
46130,여수시,7,일요일,3,외국인(c),7026.01,20250601
46150,순천시,7,일요일,1,현지인(a),175563.5,20250601
46150,순천시,7,일요일,2,외지인(b),80626.0,20250601
46150,순천시,7,일요일,3,외국인(c),592.8299999999999,20250601
46170,나주시,7,일요일,1,현지인(a),70535.5,20250601
46170,나주시,7,일요일,2,외지인(b),49801.5,20250601
46170,나주시,7,일요일,3,외국인(c),604.74,20250601
46230,광양시,7,일요일,1,현지인(a),75866.0,20250601
46230,광양시,7,일요일,2,외지인(b),38699.5,20250601
46230,광양시,7,일요일,3,외국인(c),7313.009999999998,20250601
46710,담양군,7,일요일,1,현지인(a),26327.0,20250601
46710,담양군,7,일요일,2,외지인(b),71974.0,20250601
46710,담양군,7,일요일,3,외국인(c),204.95,20250601
46720,곡성군,7,일요일,1,현지인(a),13412.0,20250601
46720,곡성군,7,일요일,2,외지인(b),31321.5,20250601
46720,곡성군,7,일요일,3,외국인(c),165.15,20250601
46730,구례군,7,일요일,1,현지인(a),14570.5,20250601
46730,구례군,7,일요일,2,외지인(b),24731.0,20250601
46730,구례군,7,일요일,3,외국인(c),65.63,20250601
46770,고흥군,7,일요일,1,현지인(a),27111.0,20250601
46770,고흥군,7,일요일,2,외지인(b),24892.0,20250601
46770,고흥군,7,일요일,3,외국인(c),1270.6400000000003,20250601
46780,보성군,7,일요일,1,현지인(a),19960.5,20250601
46780,보성군,7,일요일,2,외지인(b),27755.0,20250601
46780,보성군,7,일요일,3,외국인(c),326.9200000000001,20250601
46790,화순군,7,일요일,1,현지인(a),40117.0,20250601
46790,화순군,7,일요일,2,외지인(b),43134.0,20250601
46790,화순군,7,일요일,3,외국인(c),244.62,20250601
46800,장흥군,7,일요일,1,현지인(a),23730.0,20250601
46800,장흥군,7,일요일,2,외지인(b),15613.5,20250601
46800,장흥군,7,일요일,3,외국인(c),126.48999999999998,20250601
46810,강진군,7,일요일,1,현지인(a),21602.0,20250601
46810,강진군,7,일요일,2,외지인(b),17125.5,20250601
46810,강진군,7,일요일,3,외국인(c),171.33999999999997,20250601
46820,해남군,7,일요일,1,현지인(a),34307.0,20250601
46820,해남군,7,일요일,2,외지인(b),30611.0,20250601
46820,해남군,7,일요일,3,외국인(c),682.17,20250601
46830,영암군,7,일요일,1,현지인(a),32200.0,20250601
46830,영암군,7,일요일,2,외지인(b),27989.5,20250601
46830,영암군,7,일요일,3,외국인(c),687.84,20250601
46840,무안군,7,일요일,1,현지인(a),63077.0,20250601
46840,무안군,7,일요일,2,외지인(b),54085.5,20250601
46840,무안군,7,일요일,3,외국인(c),694.0,20250601
46860,함평군,7,일요일,1,현지인(a),11536.0,20250601
46860,함평군,7,일요일,2,외지인(b),18690.0,20250601
46860,함평군,7,일요일,3,외국인(c),269.45,20250601
46870,영광군,7,일요일,1,현지인(a),33614.0,20250601
46870,영광군,7,일요일,2,외지인(b),30376.5,20250601
46870,영광군,7,일요일,3,외국인(c),714.9599999999999,20250601
46880,장성군,7,일요일,1,현지인(a),23702.0,20250601
46880,장성군,7,일요일,2,외지인(b),37068.5,20250601
46880,장성군,7,일요일,3,외국인(c),220.54000000000005,20250601
46890,완도군,7,일요일,1,현지인(a),32742.5,20250601
46890,완도군,7,일요일,2,외지인(b),19547.5,20250601
46890,완도군,7,일요일,3,외국인(c),3763.1499999999996,20250601
46900,진도군,7,일요일,1,현지인(a),16607.5,20250601
46900,진도군,7,일요일,2,외지인(b),17111.5,20250601
46900,진도군,7,일요일,3,외국인(c),3506.170000000001,20250601
46910,신안군,7,일요일,1,현지인(a),18214.0,20250601
46910,신안군,7,일요일,2,외지인(b),25767.0,20250601
46910,신안군,7,일요일,3,외국인(c),11594.230000000003,20250601
47110,포항시,7,일요일,1,현지인(a),284592.0,20250601
47110,포항시,7,일요일,2,외지인(b),170712.5,20250601
47110,포항시,7,일요일,3,외국인(c),2238.6000000000004,20250601
47111,포항시 남구,7,일요일,1,현지인(a),117187.0,20250601
47111,포항시 남구,7,일요일,2,외지인(b),89803.0,20250601
47111,포항시 남구,7,일요일,3,외국인(c),1782.5900000000001,20250601
47113,포항시 북구,7,일요일,1,현지인(a),174590.5,20250601
47113,포항시 북구,7,일요일,2,외지인(b),101510.5,20250601
47113,포항시 북구,7,일요일,3,외국인(c),831.2199999999999,20250601
47130,경주시,7,일요일,1,현지인(a),172448.5,20250601
47130,경주시,7,일요일,2,외지인(b),180418.0,20250601
47130,경주시,7,일요일,3,외국인(c),3469.2400000000007,20250601
47150,김천시,7,일요일,1,현지인(a),79747.5,20250601
47150,김천시,7,일요일,2,외지인(b),48048.0,20250601
47150,김천시,7,일요일,3,외국인(c),598.8299999999998,20250601
47170,안동시,7,일요일,1,현지인(a),117120.5,20250601
47170,안동시,7,일요일,2,외지인(b),52556.0,20250601
47170,안동시,7,일요일,3,외국인(c),1453.01,20250601
47190,구미시,7,일요일,1,현지인(a),210402.5,20250601
47190,구미시,7,일요일,2,외지인(b),73314.5,20250601
47190,구미시,7,일요일,3,외국인(c),2369.2699999999995,20250601
47210,영주시,7,일요일,1,현지인(a),70259.0,20250601
47210,영주시,7,일요일,2,외지인(b),30373.0,20250601
47210,영주시,7,일요일,3,외국인(c),561.25,20250601
47230,영천시,7,일요일,1,현지인(a),50449.0,20250601
47230,영천시,7,일요일,2,외지인(b),51786.0,20250601
47230,영천시,7,일요일,3,외국인(c),621.7999999999998,20250601
47250,상주시,7,일요일,1,현지인(a),56927.5,20250601
47250,상주시,7,일요일,2,외지인(b),46088.0,20250601
47250,상주시,7,일요일,3,외국인(c),1355.2799999999997,20250601
47280,문경시,7,일요일,1,현지인(a),33257.0,20250601
47280,문경시,7,일요일,2,외지인(b),44212.0,20250601
47280,문경시,7,일요일,3,외국인(c),543.7600000000001,20250601
47290,경산시,7,일요일,1,현지인(a),140756.0,20250601
47290,경산시,7,일요일,2,외지인(b),92844.5,20250601
47290,경산시,7,일요일,3,외국인(c),1424.0700000000004,20250601
47730,의성군,7,일요일,1,현지인(a),26439.0,20250601
47730,의성군,7,일요일,2,외지인(b),25109.0,20250601
47730,의성군,7,일요일,3,외국인(c),625.47,20250601
47750,청송군,7,일요일,1,현지인(a),14339.5,20250601
47750,청송군,7,일요일,2,외지인(b),16044.0,20250601
47750,청송군,7,일요일,3,외국인(c),338.23,20250601
47760,영양군,7,일요일,1,현지인(a),7619.5,20250601
47760,영양군,7,일요일,2,외지인(b),4420.5,20250601
47760,영양군,7,일요일,3,외국인(c),227.82,20250601
47770,영덕군,7,일요일,1,현지인(a),24538.5,20250601
47770,영덕군,7,일요일,2,외지인(b),40834.5,20250601
47770,영덕군,7,일요일,3,외국인(c),678.83,20250601
47820,청도군,7,일요일,1,현지인(a),20212.5,20250601
47820,청도군,7,일요일,2,외지인(b),46161.5,20250601
47820,청도군,7,일요일,3,외국인(c),322.7,20250601
47830,고령군,7,일요일,1,현지인(a),14276.5,20250601
47830,고령군,7,일요일,2,외지인(b),23859.5,20250601
47830,고령군,7,일요일,3,외국인(c),445.70000000000005,20250601
47840,성주군,7,일요일,1,현지인(a),24734.5,20250601
47840,성주군,7,일요일,2,외지인(b),27244.0,20250601
47840,성주군,7,일요일,3,외국인(c),1281.3500000000001,20250601
47850,칠곡군,7,일요일,1,현지인(a),48975.5,20250601
47850,칠곡군,7,일요일,2,외지인(b),78137.5,20250601
47850,칠곡군,7,일요일,3,외국인(c),983.4099999999999,20250601
47900,예천군,7,일요일,1,현지인(a),29683.5,20250601
47900,예천군,7,일요일,2,외지인(b),20387.5,20250601
47900,예천군,7,일요일,3,외국인(c),303.5199999999999,20250601
47920,봉화군,7,일요일,1,현지인(a),10643.5,20250601
47920,봉화군,7,일요일,2,외지인(b),14290.5,20250601
47920,봉화군,7,일요일,3,외국인(c),502.4699999999999,20250601
47930,울진군,7,일요일,1,현지인(a),34723.5,20250601
47930,울진군,7,일요일,2,외지인(b),31381.0,20250601
47930,울진군,7,일요일,3,외국인(c),692.78,20250601
47940,울릉군,7,일요일,1,현지인(a),7350.0,20250601
47940,울릉군,7,일요일,2,외지인(b),8347.5,20250601
47940,울릉군,7,일요일,3,외국인(c),1160.5099999999998,20250601
48120,창원시,7,일요일,1,현지인(a),519197.0,20250601
48120,창원시,7,일요일,2,외지인(b),320827.5,20250601
48120,창원시,7,일요일,3,외국인(c),6593.3,20250601
48121,창원시 의창구,7,일요일,1,현지인(a),122374.0,20250601
48121,창원시 의창구,7,일요일,2,외지인(b),95287.5,20250601
48121,창원시 의창구,7,일요일,3,외국인(c),741.8700000000001,20250601
48123,창원시 성산구,7,일요일,1,현지인(a),136181.5,20250601
48123,창원시 성산구,7,일요일,2,외지인(b),84136.5,20250601
48123,창원시 성산구,7,일요일,3,외국인(c),2440.59,20250601
48125,창원시 마산합포구,7,일요일,1,현지인(a),102091.5,20250601
48125,창원시 마산합포구,7,일요일,2,외지인(b),78746.5,20250601
48125,창원시 마산합포구,7,일요일,3,외국인(c),1364.5599999999997,20250601
48127,창원시 마산회원구,7,일요일,1,현지인(a),88469.5,20250601
48127,창원시 마산회원구,7,일요일,2,외지인(b),63952.0,20250601
48127,창원시 마산회원구,7,일요일,3,외국인(c),461.64,20250601
48129,창원시 진해구,7,일요일,1,현지인(a),81368.0,20250601
48129,창원시 진해구,7,일요일,2,외지인(b),46658.5,20250601
48129,창원시 진해구,7,일요일,3,외국인(c),2855.9400000000005,20250601
48170,진주시,7,일요일,1,현지인(a),166537.0,20250601
48170,진주시,7,일요일,2,외지인(b),67270.0,20250601
48170,진주시,7,일요일,3,외국인(c),810.8000000000003,20250601
48220,통영시,7,일요일,1,현지인(a),72884.0,20250601
48220,통영시,7,일요일,2,외지인(b),65198.0,20250601
48220,통영시,7,일요일,3,외국인(c),5796.799999999999,20250601
48240,사천시,7,일요일,1,현지인(a),56416.5,20250601
48240,사천시,7,일요일,2,외지인(b),50134.0,20250601
48240,사천시,7,일요일,3,외국인(c),460.28999999999996,20250601
48250,김해시,7,일요일,1,현지인(a),294455.0,20250601
48250,김해시,7,일요일,2,외지인(b),145239.5,20250601
48250,김해시,7,일요일,3,외국인(c),2840.34,20250601
48270,밀양시,7,일요일,1,현지인(a),61929.0,20250601
48270,밀양시,7,일요일,2,외지인(b),64988.0,20250601
48270,밀양시,7,일요일,3,외국인(c),929.3900000000001,20250601
48310,거제시,7,일요일,1,현지인(a),220423.0,20250601
48310,거제시,7,일요일,2,외지인(b),81011.0,20250601
48310,거제시,7,일요일,3,외국인(c),6378.81,20250601
48330,양산시,7,일요일,1,현지인(a),193088.0,20250601
48330,양산시,7,일요일,2,외지인(b),122048.5,20250601
48330,양산시,7,일요일,3,외국인(c),1279.4299999999996,20250601
48720,의령군,7,일요일,1,현지인(a),14973.0,20250601
48720,의령군,7,일요일,2,외지인(b),18487.0,20250601
48720,의령군,7,일요일,3,외국인(c),133.63,20250601
48730,함안군,7,일요일,1,현지인(a),33334.0,20250601
48730,함안군,7,일요일,2,외지인(b),40176.5,20250601
48730,함안군,7,일요일,3,외국인(c),507.71,20250601
48740,창녕군,7,일요일,1,현지인(a),30453.5,20250601
48740,창녕군,7,일요일,2,외지인(b),43617.0,20250601
48740,창녕군,7,일요일,3,외국인(c),829.6499999999999,20250601
48820,고성군,7,일요일,1,현지인(a),25858.0,20250601
48820,고성군,7,일요일,2,외지인(b),48405.0,20250601
48820,고성군,7,일요일,3,외국인(c),433.31,20250601
48840,남해군,7,일요일,1,현지인(a),25389.0,20250601
48840,남해군,7,일요일,2,외지인(b),34818.0,20250601
48840,남해군,7,일요일,3,외국인(c),1367.26,20250601
48850,하동군,7,일요일,1,현지인(a),17608.5,20250601
48850,하동군,7,일요일,2,외지인(b),28311.5,20250601
48850,하동군,7,일요일,3,외국인(c),319.19000000000005,20250601
48860,산청군,7,일요일,1,현지인(a),16254.0,20250601
48860,산청군,7,일요일,2,외지인(b),28700.0,20250601
48860,산청군,7,일요일,3,외국인(c),185.28,20250601
48870,함양군,7,일요일,1,현지인(a),23824.5,20250601
48870,함양군,7,일요일,2,외지인(b),35735.0,20250601
48870,함양군,7,일요일,3,외국인(c),235.14000000000007,20250601
48880,거창군,7,일요일,1,현지인(a),37702.0,20250601
48880,거창군,7,일요일,2,외지인(b),24174.5,20250601
48880,거창군,7,일요일,3,외국인(c),270.77,20250601
48890,합천군,7,일요일,1,현지인(a),21028.0,20250601
48890,합천군,7,일요일,2,외지인(b),30912.0,20250601
48890,합천군,7,일요일,3,외국인(c),265.52,20250601
50110,제주시,7,일요일,1,현지인(a),466049.5,20250601
50110,제주시,7,일요일,2,외지인(b),165189.5,20250601
50110,제주시,7,일요일,3,외국인(c),35209.53999999999,20250601
50130,서귀포시,7,일요일,1,현지인(a),149415.0,20250601
50130,서귀포시,7,일요일,2,외지인(b),134225.0,20250601
50130,서귀포시,7,일요일,3,외국인(c),15529.869999999997,20250601
51110,춘천시,7,일요일,1,현지인(a),229446.0,20250601
51110,춘천시,7,일요일,2,외지인(b),95644.5,20250601
51110,춘천시,7,일요일,3,외국인(c),2939.71,20250601
51130,원주시,7,일요일,1,현지인(a),249263.0,20250601
51130,원주시,7,일요일,2,외지인(b),105462.0,20250601
51130,원주시,7,일요일,3,외국인(c),896.4300000000003,20250601
51150,강릉시,7,일요일,1,현지인(a),191744.0,20250601
51150,강릉시,7,일요일,2,외지인(b),151123.0,20250601
51150,강릉시,7,일요일,3,외국인(c),1135.5700000000002,20250601
51170,동해시,7,일요일,1,현지인(a),65611.0,20250601
51170,동해시,7,일요일,2,외지인(b),42521.5,20250601
51170,동해시,7,일요일,3,외국인(c),415.48000000000013,20250601
51190,태백시,7,일요일,1,현지인(a),32690.0,20250601
51190,태백시,7,일요일,2,외지인(b),14528.5,20250601
51190,태백시,7,일요일,3,외국인(c),260.34999999999997,20250601
